OBJECTID,ID_CD,PO_CD,CLASS_CD,SEQNO,KOR_NM,ENG_NM,DSTRC_NM,APPN_NO,CRLTS_CO,CRLTS_QY,AREA,LNM_ADRES,RDNMADR,CRLTS_SE,CRLTS_CL,SPCFC_NM,ERA_SE,PRSRV_SE,OWNER_NM,MNGR_NM,MNTRNG_YN,PROGRM_SE,ELEVATION,LONGITUDE,LATITUDE,SYMBOL_CD,INTRO
638,150111140026,1501,1114,0026,김상궁 사리탑,KimSanggung Sari Pagoda,우이지구,비지정,1,1,0.00000000000,서울 강북구 우이동 산68-1,서울특별시 강북구 삼양로173길,민속유적,기타,자연보존지구,조선시대,2,없음,없음,0,2,398.50000000000,126.98758000000,37.65372200000,Y,"김상궁사리탑은 용암문공원지킴터에서 용암문방향 탐방로 우측에 있는 커다란 독립바위면에서 확인할 수 있다. 바위면 중앙부에 가로세로 103x63cm 크기로 해서체로 음각하여 새겼고, 깊이는 약 20cm정도를 파서 사리함 같은 모양을 만들었다."
639,150111140027,1501,1114,0027,정릉동사지,Jeongreungdong Sagi,정릉지구,비지정,1,1,0.00000000000,서울 성북구 정릉동 산1-1,서울특별시 성북구 보국문로 176-11,종교신앙유적,사지,자연보존지구,고려시대,3,없음,없음,0,3,277.54000000000,126.98961000000,37.62626800000,Y,정릉탐방지원센터에서 보국문 방향 탐방로를 따라 600m 오르면 넓은 평탄지에 탐방객 쉼터가 조성되어 있는데 이 일대가 정릉동사지이다. 사지의 중심부는 탐방객 쉼터 주변과 탐방로 왼편에 있는 비교적 넓고 평탄한 대지이다.
640,150111140028,1501,1114,0028,청하동문명문,CheonghadongmunMyeongmun,북한산성지구,비지정,1,1,0.00000000000,고양시 덕양구 북한동 산1-1,경기도 고양시 덕양구 대서문길 197-20,예술관련유적,각석,자연보존지구,조선시대,1,없음,없음,0,3,544.77000000000,126.97361000000,37.64083300000,Y,청하동문 명문은 부황사지 아래의 골짜기 바위에 새겨져 있다. 지명을 알려주는 표석(각석)으로서 오른쪽에서 왼쪽으로 방향으로 글자를 새겼다. 청하동문의 청하(靑霞)는 '푸른노을'이란 뜻으로 지명이다.
641,150211030004,1502,1103,0004,연산군묘,Yeonsangun Grave,도봉지구,사적 제362호,1,1,14301.00000000000,서울시 도봉구 방학동 산77,미변환 지번주소,무덤(분묘)유적,능원,자연환경지구,조선시대,1,국유,정릉관리소,0,3,45.00000000000,127.02245000000,37.66137000000,Y,조선시대 제10대 임금인 연산군(燕山君 :1476~1506년)과 왕비였던 거창군부인(居昌郡夫人) 신씨(愼氏)의 묘이다. 이와 함께 딸과 사위의 무덤도 함께 조성되어 있다.
642,150211080020,1502,1108,0020,천축사 비로자나삼신괘불도,Cheonchuk Temple Birojanasamsingwaebuldo,도봉지구,시도유형문화재 제293,1,1,0.00000000000,서울시 도봉구 도봉1동 549,미변환 지번주소,기타유형,회화,자연보존지구,조선시대,1,천축사,천축사,0,3,350.84000000000,127.01917000000,37.69444400000,Y,천축사 비로자나삼신괘불도는 비로자나불과 노사나불 및 석가모니불 입상을 화면에 가득차게 그렸다. 중앙에는 지권인을 취한 법신 비로자나불 및 그 왼쪽에는 설법인을 취한 보신 노사나불과 오른쪽에는 항마인(降魔印)을 취한 화신 석가모니불이 서 있다.
643,150211080021,1502,1108,0021,천축사 비로자나삼신불도,Cheonchuk Temple Birojanasamsinbuldo,도봉지구,시도유형문화재 제292,1,1,0.00000000000,서울시 도봉구 도봉1동 549,미변환 지번주소,기타유형,회화,자연보존지구,조선시대,1,천축사,천축사,0,3,350.84000000000,127.01917000000,37.69444400000,Y,비로자나불은 석가의 진신(眞身)을 높여 부르는 칭호이다. 이 불화는 가로의 긴 화면이 상하로 구분되어 있는데 상단에는 삼신불이 나란히 앉아있고 하단에는 보살들이 일렬로 늘어서 있다.
644,150211080022,1502,1108,0022,만월암 석불좌상,Manwolam Seokbuljwasang,도봉지구,시도유형문화재 제121,1,1,0.00000000000,서울 도봉구 도봉동 산29,서울특별시 도봉구 도봉로169길 520,종교신앙유적,불상,자연보존지구,조선시대,1,만월암,만월암,0,3,507.38000000000,127.01990000000,37.69975800000,Y,도봉산 만장봉 바로 아래에 있는 만월암은 현재 석굴법당만 남아 있으나 단정한 체구의 석조여래좌상이 있다. 불상은 아담한 얼굴에 단정한 체구이며 양 어깨를 모두 감싸고 있는 통견의 법의로 조각했다.
645,150211080023,1502,1108,0023,망월사 혜거국사 부도,Mangwol Temple Hyegeoguksa Budo,원도봉지구,시도유형문화재 제 12,1,1,0.00000000000,의정부시 호원동 산 91,미변환 지번주소,종교신앙유적,부도,자연보존지구,조선시대,1,망월사,망월사,1,3,423.61000000000,127.02083000000,37.70361100000,Y,고려 최초의 국사였으나 그 행적이 세상에 잘 알려지지 않은 혜거국사의 부도이다. 혜거국사는 고려 광종 때의 고승으로 속성은 노씨 자는 홍소이다. 부도의 높이는 1.8m로 탑신부를 제외한 나머지 부분은 평면이 모두 팔각원당형이다.
646,150211080024,1502,1108,0024,의정부 원효사 묘법연화경,Uijeongbu Wonhyo Temple Myobeob,원도봉지구,시도유형문화재 제196,1,1,0.00000000000,의정부시 호원동 229-149,경기도 의정부시 망월로28번길 356,기타유형,"전적,서적류",자연환경지구,조선시대,1,원효사,원효사,0,3,285.87000000000,127.02861000000,37.70916700000,Y,1626년(인조 4) 상궁 최씨가 펴낸 한글 음역본 묘법연화경(妙法蓮華經)으로서 궁중상궁이 만든 '공덕경'이라서 더욱 희귀한 자료이다. 일명 ’법화경’인 ’묘법연화경’은 대표적인 대승경전인데 한문을 한글로 음역하여 2책 1권으로 만들었다.
647,150211080025,1502,1108,0025,의정부 회룡사 오층석탑,Uijeongbu Hoeryongsa Five Stone Pagoda,원도봉지구,시도유형문화재 제186,1,1,2.89000000000,경기도 의정부시 호원동 411,경기도 의정부시 전좌로155번길 262,종교신앙유적,불탑,자연환경지구,조선시대,1,회룡사,회룡사,0,3,165.00000000000,127.02722000000,37.72027800000,Y,회룡사 오층석탑은 단층 기단 위에 오층탑신을 올린 높이 3.3m 규모의 일반형 석탑이다. 지대석과 기단(1.7m × 1.7m)의 상면에는 단엽 복판의 연화문을 조각했고 면석의 각 면에는 장방형의 구획을 나눈 후 모두 안상을 새겼다.
648,150211080026,1502,1108,0026,양효공안맹담과정의공주묘역(양효안공신도비),Yanghyogonganmaenggwajungeui Princess Grave,도봉지구,시도유형문화재 제50,1,1,0.00000000000,서울시 도봉구 방학동 산63-1,서울특별시 도봉구 방학로 266-16,비갈,"묘비,신도비",밀집마을지구,조선시대,1,안민영 外 17명,안민영 外 17명,0,3,50.41000000000,127.02401000000,37.66205700000,Y,세종의 딸인 정의공주와 부군인 양효공 안맹담(1415∼1462)의 묘소이다. 양효공 안맹담의 자(子)는 덕수(德壽) 부(父)는 망지(望之) 조부(祖父)는 숙노(淑老)이다.
649,150211080027,1502,1108,0027,전주이씨영해군파묘역,Geongu Lee Yeonghaegunpa Grave,도봉지구,시도유형문화재 제106,1,4,0.00000000000,서울시 도봉구 도봉동 산81-1,서울특별시 도봉구 도봉로169라길 111-10,무덤(분묘)유적,"고려,조선묘",자연환경지구,조선시대,1,전주이씨영해군파,전주이씨영해군파,0,3,66.91000000000,127.02628000000,37.67763900000,Y,전주이씨 영해군파 묘역에는 영춘군(永春君) 이인(李仁)과 영해군(寧海君) 이당(李塘) 및 순성부정(蓴城副正) 이정(李禎) / 완천군(完川君) 이희(李禧)의 묘가 자리하고 있다.
650,150211100002,1502,1110,0002,도봉서원과각석군,DobongSeowon and Gakseokgun,도봉지구,시도기념물 제28호,12,12,20557.40000000000,서울시 도봉구 도봉동 512 등 총 24필지,서울특별시 도봉구 도봉산길 90,종교건축,"유교건축(서원,향교)",자연환경지구,조선시대,1,국·공·사유,서울특별시,1,2,114.30000000000,127.02908000000,37.68826500000,Y,도봉서원은 1573년(선조6) 양주목사 남경언이 정암 조광조의 학문과 덕행을 추모하고 인재를 양성하고자 창건하였으며 다음해에 사액(賜額)서원이 되었다. 임진왜란 당시 건물이 모두 불탔으나 1608년(선조41)에 사우와 서원을 복원하였다.
651,150211100003,1502,1110,0003,충정공 목서흠 묘역,Chungjeonggong MokseoHeum Grave,도봉지구,시도기념물 제27호,1,1,0.00000000000,서울시 도봉구 방학동 산62,서울특별시 도봉구 방학로 252-18,무덤(분묘)유적,"고려,조선묘",자연환경지구,조선시대,1,사천목씨종친회,사천목씨종친회,0,3,51.49000000000,127.02444000000,37.66305600000,Y,목서흠(1571년∼1652년)은 본관이 사천(泗川) 자는 순경(舜卿) 호는 매계(梅溪)로서 이조참판 목첨(睦詹)의 아들이다. 조선 중기의 문신으로 음서(蔭敍)에 의해 선조 30년(1597) 참봉에 임명되었으나 사퇴하고 1603년 내시교관을 거쳐 양구 현감을 지냈다.
652,150211120008,1502,1112,0008,망월사 천봉당 태흘탑,Mangwol Temple Cheonbongdang Taeheul Pagoda,원도봉지구,문화재자료 제66호,1,1,0.00000000000,의정부시 호원동 산 91,미변환 지번주소,종교신앙유적,부도,자연보존지구,조선시대,1,망월사,망월사,0,3,434.56000000000,127.02139000000,37.70416700000,Y,망월사 범종각 아래쪽에 있는 부도(승탑)로서 조선시대 천봉당 태흘(1710∼1793) 스님의 사리를 모셨다. 원래의 자리를 지키고 있는 석종형 부도로서 기단부와 탑신 옥개석을 갖추고 있다. 탑에 남아있는 기록을 통해서 1794년(정조 18)에 만들었음을 알 수 있다.
653,150211120009,1502,1112,0009,망월사 천봉선사탑비,Mangwol Temple Cheonbongseonsatabbi,원도봉지구,문화재자료 제67호,1,1,0.00000000000,의정부시 호원동 산 91,미변환 지번주소,비갈,"묘비,신도비",자연보존지구,조선시대,1,망월사,망월사,0,3,434.56000000000,127.02139000000,37.70416700000,Y,조선 후기의 승려인 천봉선사 태흘(1710~1793)의 탑비이다. 스님이 입적한지 4년이 지난 후 즉 탑을 세운 지 3년 후인 1797년(정조 21)에 세운 탑비로서 무늬가 없는 4각 대석 위에 비석을 세웠고 그 위에 가첨석(비 머리돌)을 올렸다.
654,150211120010,1502,1112,0010,의정부 회룡사 석조,Uijeongbu Hoeryongsa Seokjo,원도봉지구,문화재자료 제117호,1,1,3.42000000000,경기도 의정부시 호원동 411,경기도 의정부시 전좌로155번길 262,종교신앙유적,기타,자연환경지구,조선시대,1,회룡사,회룡사,0,2,175.15000000000,127.02750000000,37.72000000000,Y,"물을 저장하기 위해 만든 석조는 예로부터 사찰의 필수품이었다. 이 석조의 크기는 길이 224cm, 폭 153cm,깊이 67cm로 대형에 속한다. 석재를 정성스럽게 다듬어서 표면을 매끄럽게 처리하였고 바닥으로 내려가면서 완만하게 경사를 지웠다."
655,150211120011,1502,1112,0011,의정부 회룡사 신중도,Uijeongbu Hoeryongsa Sinjungdo,원도봉지구,문화재자료 제118호,1,1,0.00000000000,경기도 의정부시 호원동 411,경기도 의정부시 전좌로155번길 262,기타유형,회화,자연환경지구,조선시대,1,회룡사,회룡사,0,2,151.24000000000,127.02694000000,37.72027800000,Y,신중도는 부처의 외호세력을 그린 탱화이다. 회룡사 신중도는 위태천을 앞줄 중앙에 두고 뒷줄 좌우에 제석천과 범천을 배치했다. 그 주변에는 제석과 범천의 권속 및 팔부중으로 화면을 가득 채우고 있다. 신중도의 크기는 가로 219.5cm 세로 176cm이다.
656,150211140029,1502,1114,0029,문사동 마애각자,Munsadong Maaegakja,도봉지구,비지정,1,1,0.00000000000,서울시 도봉구 도봉동 산50-1,미변환 지번주소,예술관련유적,각석,자연환경지구,조선시대,2,없음,없음,1,3,284.03000000000,127.01897000000,37.68862500000,Y,"스승을 모시어 맞아들이는 곳이란 뜻의 문사동(門師洞) 새김글은 도봉서원 위쪽의 복호동천(伏虎洞天), 화락정(和樂亭) 마애각자와 상당히 떨어진 곳에 홀로 있다."
657,150211140030,1502,1114,0030,방학동 마애각자군,Banghakdong Maaegakjagun,도봉지구,비지정,1,3,2.14000000000,서울시 도봉구 방학동 산69-1,서울특별시 도봉구 방학로 278-33,예술관련유적,각석,자연환경지구,조선시대,3,없음,없음,1,3,51.14000000000,127.02174000000,37.66418000000,Y,양효안공 묘소에서 우이동계곡 쪽으로 가면 그 오른편에 천주교 공원묘지가 있다.
658,150211140031,1502,1114,0031,방학동 이집 묘,Banghakdong Leejib Grave,도봉지구,비지정,1,1,0.00000000000,서울시 도봉구 방학동 산69-1,서울특별시 도봉구 방학로 278-33,무덤(분묘)유적,"고려,조선묘",자연환경지구,조선시대,2,덕수이씨 종친회,덕수이씨 종친회,0,3,81.93000000000,127.01965000000,37.66412500000,Y,"이집은 숙종~영조대의 정치가이다. 자(字)는 로천(老泉), 호(號)는 취촌(醉村)이고 부(父)는 광하(光夏), 조부(祖父)는 합이다."
659,150211140032,1502,1114,0032,임영대군파 오산군 묘역,Imyeongdaegunpa Osangun Grave,도봉지구,비지정,1,12,0.00000000000,서울시 도봉구 방학동 산61-1,미변환 지번주소,무덤(분묘)유적,"고려,조선묘",자연환경지구,조선시대,2,전주이씨종친회,전주이씨종친회,0,3,43.00000000000,127.02552000000,37.66220000000,Y,"방학동(장수천)에서 우이동으로 넘어가는 우측 도로변 산림 내 위치한 묘역이다. 묘역에는 평창군 이근의 묘가 있고, 여기부터 위로 여산부수 이붕, 엄천수 이거, 풍기군부인 연안김씨의 무덤이 차례로 들어서 있다."
660,150211140033,1502,1114,0033,원통사 상공암 마애각자,Wontongsa Sanggongam Maaegakja,도봉지구,비지정,1,1,0.00000000000,서울시 도봉구 도봉동 546,서울특별시 도봉구 도봉로169길 520,예술관련유적,각석,자연보존지구,조선시대,2,원통사,없음,0,3,443.94000000000,127.01060000000,37.68314000000,Y,무수골 공원지킴터 갈림길에서 우측의 자현암 방향으로 탐방로를 따라 올라가면 원통사가 있다. 이 원통사 산신각 아래의 거북바위 윗면에 ‘상공암(相公岩)’이라는 바위새김글자가 있다. 글씨 크기는 75×230cm로 직사각형의 틀 내에다 해서체로 크게 새겼다.
661,150211140034,1502,1114,0034,귀록계산-와운폭 마애각자,Gwirokgyesan-Waunpok Maaegakja,도봉지구,비지정,1,2,0.00000000000,서울시 도봉구 방학동 산60-1,미변환 지번주소,예술관련유적,각석,자연환경지구,조선시대,1,없음,없음,0,3,59.93000000000,127.02653000000,37.66608000000,Y,"‘귀록계산(歸鹿溪山)’, ‘와운폭(臥雲瀑)’ 마애각자는 북한산둘레길에서 방학동길로 올라가는 장수천 입구에서 계곡 위쪽 약 100m 지점에 있다. ‘귀록계산’은 계곡 왼편의 바위면을 직사각형 모양으로 다듬은 후에 오른쪽에서 왼편으로 새겼다."
